################################################################
# abuse.ch URLhaus Database Dump (CSV - recent URLs only)      #
# Last updated: 2026-05-09 17:39:10 (UTC)                      #
#                                                              #
# Terms Of Use: https://urlhaus.abuse.ch/api/                  #
# For questions please contact urlhaus [at] abuse.ch           #
################################################################
#
# id,dateadded,url,url_status,last_online,threat,tags,urlhaus_link,reporter
"3842806","2026-05-09 07:02:21","http://62.60.226.140/files/8176913892/ISUEwwr.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842806/","c2hunter"
"3842807","2026-05-09 07:02:21","http://62.60.226.140/files/8176913892/xEfu0KH.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842807/","c2hunter"
"3842808","2026-05-09 07:02:21","http://62.60.226.140/files/8176913892/GmwGFzD.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842808/","c2hunter"
"3842789","2026-05-09 07:02:06","http://62.60.226.140/files/8176913892/OMujkYu.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842789/","c2hunter"
"3842790","2026-05-09 07:02:06","http://62.60.226.140/files/8635093259/BemS4tr.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842790/","c2hunter"
"3842791","2026-05-09 07:02:06","http://62.60.226.140/files/8176913892/2X5rPeF.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842791/","c2hunter"
"3842792","2026-05-09 07:02:06","http://62.60.226.140/files/6077499728/XCzFTWc.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842792/","c2hunter"
"3842793","2026-05-09 07:02:06","http://62.60.226.140/files/8176913892/soOwJOJ.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842793/","c2hunter"
"3842794","2026-05-09 07:02:06","http://62.60.226.140/files/8176913892/8CBz7aV.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842794/","c2hunter"
"3842795","2026-05-09 07:02:06","http://62.60.226.140/files/8176913892/ILyeVYY.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842795/","c2hunter"
"3842796","2026-05-09 07:02:06","http://62.60.226.140/files/8176913892/G7v5V75.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842796/","c2hunter"
"3842797","2026-05-09 07:02:06","http://62.60.226.140/files/8176913892/LreCiQj.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842797/","c2hunter"
"3842798","2026-05-09 07:02:06","http://62.60.226.140/files/8176913892/IfsfIlF.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842798/","c2hunter"
"3842799","2026-05-09 07:02:06","http://62.60.226.140/files/8176913892/n0dLikV.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842799/","c2hunter"
"3842800","2026-05-09 07:02:06","http://62.60.226.140/files/8176913892/bJmgBVr.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842800/","c2hunter"
"3842801","2026-05-09 07:02:06","http://62.60.226.140/files/8176913892/jq17RgT.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842801/","c2hunter"
"3842802","2026-05-09 07:02:06","http://62.60.226.140/files/8176913892/lI3m3jx.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842802/","c2hunter"
"3842803","2026-05-09 07:02:06","http://62.60.226.140/files/8176913892/MDSsBK9.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842803/","c2hunter"
"3842804","2026-05-09 07:02:06","http://62.60.226.140/files/8176913892/ndo8ZGI.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842804/","c2hunter"
"3842805","2026-05-09 07:02:06","http://62.60.226.140/files/8183300806/0CjpiPE.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842805/","c2hunter"
"3842788","2026-05-09 07:01:29","https://neonwallet.app/ontol.exe","offline","2026-05-09 07:01:29","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842788/","c2hunter"
"3842787","2026-05-09 07:01:20","http://62.60.226.140/files/8176913892/o7gNpUj.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842787/","c2hunter"
"3842782","2026-05-09 07:01:05","http://62.60.226.140/files/8176913892/x38NGPh.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842782/","c2hunter"
"3842783","2026-05-09 07:01:05","http://62.60.226.140/files/8176913892/QvWHpVL.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842783/","c2hunter"
"3842784","2026-05-09 07:01:05","http://62.60.226.140/files/8183300806/qLq0tkW.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842784/","c2hunter"
"3842785","2026-05-09 07:01:05","http://62.60.226.140/files/6099399783/bjX4b6a.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842785/","c2hunter"
"3842786","2026-05-09 07:01:05","http://62.60.226.140/files/8176913892/c7xNvRr.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842786/","c2hunter"
"3842778","2026-05-09 07:00:23","http://62.60.226.140/files/8176913892/cKeM4Ld.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842778/","c2hunter"
"3842779","2026-05-09 07:00:23","http://62.60.226.140/files/8176913892/lau6YZD.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3842779/","c2hunter"
